,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
36520,0.067303861,32986.4647318455,10989989.06178044,24.73,0
36521,0.0651688382,45243.9976405655,4965883.013790286,24.8,0
36522,0.2443655492,17995.0870706052,37344533.51655943,21.93,0
36525,0.358129403,69702.6583695197,57770811.88852249,21.1,1
36526,0.0859092601,62001.3726130054,47012604.45579568,24.2,0
36537,0.2366137501,65189.5513278318,58406136.97329552,22.0,0
36538,0.0271668934,18775.9358830696,51792943.87930725,26.7,0
36548,0.0986370281,39064.9865441836,15431754.202690432,23.9,0
36549,0.2259643771,77432.6041355779,14905282.945878023,22.1,0
36559,0.2157943048,25368.2289132953,40138930.45849895,22.2,0
36562,0.1977151638,39280.4466197389,41269708.86356305,22.39,0
36563,0.7482383761,11162.9331906513,61497334.89253208,19.5,0
36564,0.5176544822,90094.8861427219,73524449.91897607,20.3,0
36566,0.0783501764,66011.2328280103,74301112.96199512,24.4,0
36568,0.0567596853,29894.5479956487,70978917.24670461,25.1,0
36571,0.1425738833,44220.6478640707,20948611.04858128,23.1,0
36572,0.0375007522,18734.6504341437,4837147.314751136,26.0,0
36573,0.0225964377,17594.6601410248,3700820.32468872,27.1,0
36575,0.5420507863,48549.0208573987,55799973.13702093,20.2,0
36591,0.2157943048,125271.3010773661,73042426.58290656,22.2,0
36607,0.1714115092,7813.3299035242,46496452.14590033,22.7,0
36609,0.0358129403,60487.6128435727,41911602.35697397,26.1,0
36612,0.2366137501,93335.3446590637,66121978.68726459,22.0,0
36613,0.1794898848,16733.7148057716,74117787.42941535,22.6,0
36618,0.0311917671,24342.2666221109,7676469.424558443,26.4,0
36619,0.4943561926,73627.9608703745,16719645.91570846,20.4,1
36623,0.1563291544,56215.150011185,19519333.146963928,22.9,0
36624,2.118556149,68679.3833662583,34483989.46787371,17.24,0
36626,0.0859092601,44964.2559123151,11019467.3669433,24.2,0
36627,0.0392681082,43921.7795534198,43751578.26236306,25.9,0
36640,0.2259643771,114646.2719088042,73346580.77422729,22.1,0
36660,0.9863702813,52357.5221291212,8678621.247269787,18.9,1
36662,0.0358129403,23894.693088717,64518140.04267289,26.1,0
36665,0.023661375,20413.3915071101,45264358.14954489,27.0,0
36666,0.0259441818,21450.6410850226,44932281.45594952,26.8,0
36668,0.0045085821,47449.2911767592,33403691.72709728,30.6,0
36673,0.0450858206,53578.407138359,4181718.161183265,25.6,0
36674,0.0682401509,35780.8095828175,4797606.6828574,24.7,0
36675,0.0196806745,97292.2155242972,138581.93164681,27.4,0
36676,0.0472106499,64848.027833154,2423982.338445844,25.5,0
36682,0.0472106499,50786.58476574,10956829.69158921,25.5,0
36685,0.0348369383,118822.0172785812,69527906.54444258,26.16,0
36689,0.8590926012,80097.731857588,60154175.99673762,19.2,0
36691,0.0472106499,27401.6086772963,4929787.575963289,25.5,0
36693,0.0660754271,7964.6209623552,21947344.53004356,24.77,0
36701,0.0748238376,51401.5847559691,7896952.524882438,24.5,0
36706,0.2477650126,45233.8849528963,40961146.89068108,21.9,0
36714,0.0622357573,23184.1202672477,14040466.231365971,24.9,0
36715,0.0622357573,25797.5733565675,8322672.219252786,24.9,0
36716,0.0392681082,26593.2042644494,6874433.460803352,25.9,0
36722,0.4508582062,8826.2895968725,47223009.41689393,20.6,0
36723,0.0257063241,22985.0622144337,59313937.718593605,26.82,0
36733,0.0941976306,42500.1731875322,59247738.2525929,24.0,0
36737,0.0142573883,21767.3956490718,44723452.77768787,28.1,0
36747,0.6668681546,37393.4336276754,55932637.365885004,19.75,0
36750,0.2060819612,72902.3479009913,68476901.21851575,22.3,0
36760,1.8794898244,86718.6540519926,29160480.46386329,17.5,0
36765,0.0494356193,51773.2391924867,2866659.235616645,25.4,0
36766,0.4508582062,42906.113072842,49194626.570992455,20.6,0
36767,0.4721064988,64891.0715805911,24816522.29068101,20.5,0
36768,0.3266178974,36878.9739163873,28114574.630129028,21.3,0
36772,0.4721064988,10776.9544964572,73088951.65511465,20.5,0
36775,0.0430566244,63417.0591324986,19748224.605008293,25.7,0
36779,0.1845185269,91773.0938246753,16114312.466229407,22.54,0
36780,0.4721064988,10776.9545958631,73088951.64015487,20.5,0
36786,0.4305662442,80751.3602867251,20446238.10873292,20.7,0
36788,0.3999815682,70858.31477193,54029391.91365852,20.86,0
36790,0.2259643771,88878.8607368328,39638431.89020296,22.1,0
36792,0.3266178974,77940.5121394567,72363565.63072464,21.3,0
36793,0.0311917671,38971.0178601606,8854805.396409808,26.4,0
36803,0.3750075218,35267.6620377888,30817025.04105893,21.0,0
36804,0.0542050786,94642.6950436003,998396.976013492,25.2,0
36805,0.5176544822,60962.2627171932,27777291.31730639,20.3,0
36806,0.0622357573,52216.9206012284,46964870.28872288,24.9,0
36813,2.3770590956,47167.5803364115,26430393.701464474,16.99,0
36822,0.1032856481,46464.3613566515,35592907.3905111,23.8,0
36828,0.1361570015,42799.0508899754,19779364.703150265,23.2,0
36829,0.2133241279,19031.0020178812,53451913.28837772,22.225,0
36841,0.4721064988,42095.381673227,57969843.671554,20.5,0
36848,0.1932146172,44296.3792129018,24542325.716098625,22.44,0
36853,0.0358129403,33010.8404289798,2917218.229349065,26.1,0
36854,0.358129403,51870.1464096923,36170206.30387066,21.1,1
36863,0.1636967205,64866.938988191,56082175.621133804,22.8,0
36864,0.1492931834,22054.4899183437,18084813.979252625,23.0,0
36865,0.0682401509,34904.6123501897,5445861.017861562,24.7,0
36866,0.0986370281,28276.6973680347,23711219.535210244,23.9,0
36867,0.0517654482,53358.5420356432,987268.794378441,25.3,0
36876,0.2844722965,78473.7525860287,70848455.24808481,21.6,0
36885,0.1318378096,19323.6125827738,59734279.98288872,23.27,0
36888,0.9594889528,41243.177321987,24088473.82811925,18.96,0
36894,0.1492931834,44328.3046401355,32223233.021309763,23.0,0
36907,0.9594889528,57421.7210353169,59766443.18086362,18.96,0
36909,0.1081533507,32857.1313447749,38428429.01131041,23.7,0
36913,0.1241766613,29613.3000299052,68928117.37154317,23.4,0
36915,0.8204270649,114292.8887218578,51839800.87926929,19.3,1
36923,0.6516883822,46355.4681707624,47942070.11422502,19.8,0
36924,0.2477650126,99564.6146233673,73326711.40953068,21.9,0
36925,0.9863702813,140833.5334319725,72346367.23127839,18.9,0
36935,0.5675968529,23870.1465847897,17103355.207110096,20.1,0
36936,0.2477650126,13424.6931431119,38790344.76533216,21.9,0
36938,0.5176544822,23546.7095484096,48253600.30332504,20.3,0
36946,0.0542050786,31340.1792876342,3140768.011209125,25.2,0
36947,0.1492931834,27344.3205291485,30255236.973413307,23.0,0
36948,0.0342010925,85892.3938983496,559404.405104625,26.2,0
36951,0.1032856481,109423.4726602577,62815346.89501228,23.8,0
36961,0.0783501764,11145.869139244,51335131.32788048,24.4,0
36977,0.4656289548,42810.229447637,39176374.85824984,20.53,0
36979,0.0179489885,65673.5936815415,872208.928700442,27.6,0
36980,0.0062235757,44272.3332030617,41001979.73401609,29.9,0
36986,0.3872932954,90663.3633847082,36236610.41975754,20.93,0
36988,0.0105205872,79989.4709330767,21633085.511237085,28.76,0
36996,0.0358129403,13064.8804915673,10998413.90518608,26.1,0
37002,0.0529712204,27160.9216118534,9959602.675637629,25.25,0
37011,0.8995803882,82422.19414503,70823566.03710164,19.1,1
37013,0.6824015094,127150.8969638927,59457057.866184525,19.7,0
37021,0.3420109247,23129.2157055363,32171484.3205966,21.2,0
37023,0.0326617897,63350.1478746709,1614252.197201765,26.3,0
37024,0.1361570015,67838.9127120936,27958811.77206718,23.2,0
37027,0.0651688382,69751.0660130633,68784324.00361767,24.8,0
37032,0.1361570015,75339.5171209391,347386.165616497,23.2,0
37033,0.5420507863,42293.4774774523,19683878.56685817,20.2,1
37035,0.0859092601,60013.6702490394,71382393.15898572,24.2,0
37045,0.1241766613,33497.5614271711,19967956.17051277,23.4,0
37050,0.0472106499,12691.6393425381,56764807.38210632,25.5,0
37052,0.1306291133,21863.7718054876,70146125.15766048,23.29,0
37059,0.0411187571,35031.9365185297,32526998.721921887,25.8,0
37060,0.0259441818,66863.5407310295,34594526.09235439,26.8,0
37065,0.411187571,55656.376849643,65444105.11094424,20.8,0
37066,0.7835017643,67797.6673807332,70840010.31368521,19.4,0
37067,0.0472106499,14977.8267704564,55738925.80670324,25.5,0
37073,0.5943468684,121057.7066913373,6454579.693392935,20.0,1
37077,0.0311917671,74127.6039137533,63785600.86149074,26.4,0
37078,0.0094197631,45989.402881675,646139.499835546,29.0,0
37079,0.0345175513,102302.1145311088,69966318.64569628,26.18,0
37081,0.1185877909,22712.0962597649,12269705.475599771,23.5,0
37082,0.0924783301,20825.9707328268,17224585.11725795,24.04,0
37087,0.0430566244,64505.5087576453,66251871.95966201,25.7,0
37097,0.0714562102,31272.0996816121,11946477.331457244,24.6,0
37098,0.0450858206,42430.5339361078,390696.663834233,25.6,0
37099,0.1968067451,21030.3867775123,33210982.488604303,22.4,0
37101,0.0494356193,52801.8829435577,57743339.36168101,25.4,0
37104,0.4721064988,113281.3187891712,60737394.97652628,20.5,0
37105,0.0622357573,78019.7946210598,69954753.62332104,24.9,0
37106,0.1241766613,71794.0347795742,53236650.18133057,23.4,0
37109,2.1579430484,102753.8030022149,18309985.41698328,17.2,0
37112,0.1879489824,36032.4772958808,12522736.883695409,22.5,0
37125,0.1472448042,29987.0539552844,16000878.32548406,23.03,0
37128,0.5176544822,80228.9832175584,61515184.880460896,20.3,1
37131,0.0622357573,115538.0182330068,40481832.69723836,24.9,0
37135,0.0121910182,102045.5242749752,73552022.45199363,28.44,0
37136,0.0941976306,75130.3761403572,63958548.56543183,24.0,0
37141,0.8590926012,63577.4320681708,70304584.71180631,19.2,0
37144,0.1032856481,66837.3413519398,43152128.28767408,23.8,0
37148,1.1482593191,40126.7415329993,29789875.93786314,18.57,0
37151,0.1563291544,57148.2281436156,7218218.970246606,22.9,0
37152,0.0594346868,19696.6288223326,49360043.80239369,25.0,0
37154,0.130028927,100128.6129951169,59857905.508447394,23.3,0
37170,0.6824015094,66776.4228944502,36777824.77105525,19.7,0
37171,0.0430566244,18418.6607430854,9797765.33622528,25.7,0
37173,0.0682401509,33693.3821144529,24760270.03585021,24.7,0
37177,0.1968067451,31469.6492201684,34152848.16488009,22.4,0
37182,0.0501233372,60752.7816848906,22155516.922449503,25.37,0
37183,1.4929318344,80287.6479472188,48401438.21422362,18.0,0
37192,1.2417666126,59552.3530835867,71918608.72737695,18.4,0
37194,0.6081909854,3751.175418625,60787274.990406126,19.95,0
37199,0.1132504611,31053.0705023784,19703667.31326261,23.6,0
37208,0.2477650126,89010.6098152396,70932322.76108485,21.9,0
37222,0.0472106499,26706.013038841,8789076.56530812,25.5,0
37225,0.1563291544,46628.1756402804,30449103.620706905,22.9,0
37226,3.2661789745,30279.942028788,30086131.615964245,16.3,0
37229,0.0820427065,48461.2393783028,20317974.64529,24.3,0
37235,0.3119176705,32342.3015963862,21257344.71493865,21.4,0
37236,0.1905636132,21057.4605782813,32961861.434192386,22.47,0
37237,0.8995803882,67314.6405352069,59452876.21676356,19.1,1
37238,0.0392681082,46404.980847833,45558287.715405576,25.9,0
37242,1.330576898,21663.5995535752,29157456.4027604,18.25,0
37246,0.0783501764,28828.1681309208,7834907.690927371,24.4,0
37247,0.1241766613,48115.3586710122,4445138.258722967,23.4,0
37248,0.0068240151,40934.4168240936,106879.315594067,29.7,0
37249,0.0899580388,39897.3754355004,6133044.518425622,24.1,0
37250,0.1081533507,42008.7422760786,11444380.22016159,23.7,0
37258,0.0986370281,35345.2169244936,8910422.368925864,23.9,0
37263,0.1879489824,71510.9951271406,63620166.33657575,22.5,0
37265,0.0494356193,18465.8161258382,27625439.56091761,25.4,0
37273,0.1081533507,49049.3299024076,1103032.054281393,23.7,0
37290,0.7379721607,11279.3596447601,41860571.92051403,19.53,0
37300,0.0783501764,19996.5832728061,23507024.576172914,24.4,0
37305,0.1185877909,23631.9664603915,23968541.140941314,23.5,0
37312,0.2041925905,44711.0197675499,54204869.49709874,22.32,0
37315,0.0783501764,66704.0552328805,67823674.89358363,24.4,0
37317,0.5943468684,129061.6381820599,48314576.32033809,20.0,0
37319,0.0494356193,80916.2750714987,71956171.00223888,25.4,0
37322,3.8908096001,27312.5208729531,72790891.0637522,15.92,0
37326,1.1858779086,69403.7808963515,31069400.567213133,18.5,0
37328,0.0597090249,48853.0874257549,10321192.33622234,24.99,0
37329,0.1071617948,27872.8386033935,14325234.7228636,23.72,0
37330,0.2157943048,14301.4110460509,70231664.77093287,22.2,0
37343,0.1492931834,125011.4228052703,9102990.29727084,23.0,0
37345,0.4305662442,32453.9505489274,35673401.65106009,20.7,0
37347,0.0472106499,51239.2938513901,52020812.80599059,25.5,0
37354,0.0065168838,30706.4313390365,233618.16730467,29.8,0
37355,0.1636967205,59178.9799244362,10692836.514529113,22.8,0
37356,0.0156329154,47008.9755197399,9942753.79665484,27.9,0
37357,0.0899580388,17931.2582960599,63979220.178625874,24.1,0
37359,0.0267941497,69401.7032788364,69543963.30270372,26.73,0
37367,0.2594418179,30370.7801344469,29222932.29378349,21.8,0
37370,0.0517654482,65855.3155949344,46409917.27295861,25.3,0
37371,0.2060819612,85963.2100481538,50405591.42402824,22.3,0
37377,0.023661375,58201.4295015523,53020520.61838017,27.0,0
37399,0.0682401509,45929.2266310565,2955946.215693387,24.7,0
37400,0.501464252,20020.8344490719,56804781.11479349,20.369,0
37403,0.0149293183,57393.816915046,43958730.20281839,28.0,0
37408,0.2477650126,33494.6948028468,36224622.79835933,21.9,0
37412,0.0622357573,39194.9813320513,6139115.499185962,24.9,0
37413,0.0594346868,54958.6293011615,4756404.422542213,25.0,0
37414,0.0714562102,76576.0575206552,8630369.202290637,24.6,0
37415,0.0196806745,19232.0692483433,1629627.133250802,27.4,0
37417,0.0225964377,47992.4624520677,43089852.35492945,27.1,0
37418,0.1081533507,8722.0109125411,65302748.2884068,23.7,0
37420,0.0594346868,90843.365915415,34256569.1852025,25.0,0
37422,0.0812905344,15545.6014850216,67892786.0427673,24.32,0
37423,1.1325046106,83234.8611621986,10611368.072650688,18.6,0
37428,0.1336718562,60533.6017663861,13195511.44653638,23.24,0
37434,0.0411187571,39819.871330123,6067787.638684211,25.8,0
37437,0.0411187571,46949.4384151147,3602664.210492223,25.8,0
37438,0.0714562102,60648.1267178873,65703997.047438495,24.6,0
37446,0.0430566244,39422.922011168,1315849.69990744,25.7,0
37447,0.1185877909,39740.4632309335,6527497.50997662,23.5,0
37452,0.0645713667,10487.1085451126,1382576.33384224,24.82,0
37456,0.130028927,31565.2239203288,22194541.441691745,23.3,0
37468,0.0297879063,42523.0341673504,8902780.146777125,26.5,0
37470,0.0326617897,42946.2544183546,48689993.95531775,26.3,0
37479,0.0225964377,12778.1945118609,4405982.79646512,27.1,0
37487,0.0271668934,25490.2376301807,859493.932538727,26.7,0
37489,0.0542050786,16744.899170395,1884139.784656242,25.2,0
37490,0.0375007522,39065.5586521883,6144271.838569122,26.0,0
37493,0.1081533507,69254.2974361471,69546145.6214715,23.7,0
37503,2.2700738128,104966.2451764901,68263303.6144749,17.09,1
37507,0.0411187571,21058.9460902269,13974260.706651531,25.8,0
37509,0.0820427065,47456.7564805099,25146308.296811577,24.3,0
37510,0.0375007522,32346.2666208315,14844830.416691449,26.0,0
37511,0.0682401509,67951.3374113875,4167405.788885264,24.7,0
37516,0.1794898848,79661.0066310241,64541556.32798783,22.6,0
37518,0.0411187571,69632.0223531905,50038766.16710885,25.8,0
37519,3.2964005564,52506.4806941076,64218424.33039634,16.28,0
37520,0.0859092601,49060.1972967178,26392002.504804883,24.2,0
37524,0.1513700585,21158.6250465209,10838462.052447854,22.97,0
37526,0.0124176661,31880.8624891753,1199662.988273666,28.4,0
37527,0.1794898848,33110.6788958016,5036371.151528153,22.6,0
37529,0.1425738833,70824.4693633454,5971231.039873541,23.1,0
37530,0.2060819612,67058.358496205,22578175.934158377,22.3,0
37535,0.0517654482,24410.1121291561,50343029.50503552,25.3,0
37545,0.0820427065,82453.8676829033,63509066.356436215,24.3,0
37546,0.3926810818,66687.8317134872,31555519.384330463,20.9,1
